State,District,Date,Year,Avg_rainfall,,,,,,
Andhra Pradesh,Anantapur,7/1/2023,2023,0.1,,,,,Row Labels,Sum of Avg_rainfall
Andhra Pradesh,Anantapur,7/2/2023,2023,0.68,,,,,Andhra Pradesh,62.45
Andhra Pradesh,Anantapur,7/3/2023,2023,2.43,,,,,Anantapur,3.21
Andhra Pradesh,Chittoor,7/1/2023,2023,0.18,,,,,7/1/2023,0.1
Andhra Pradesh,Chittoor,7/2/2023,2023,1.15,,,,,7/2/2023,0.68
Andhra Pradesh,Chittoor,7/3/2023,2023,4.95,,,,,7/3/2023,2.43
Andhra Pradesh,East Godavari,7/1/2023,2023,0,,,,,Chittoor,6.28
Andhra Pradesh,East Godavari,7/2/2023,2023,0.01,,,,,7/1/2023,0.18
Andhra Pradesh,East Godavari,7/3/2023,2023,1.08,,,,,7/2/2023,1.15
Andhra Pradesh,Guntur,7/1/2023,2023,0.06,,,,,7/3/2023,4.95
Andhra Pradesh,Guntur,7/2/2023,2023,1.23,,,,,East Godavari,1.09
Andhra Pradesh,Guntur,7/3/2023,2023,2.51,,,,,7/1/2023,0
Andhra Pradesh,Krishna,7/1/2023,2023,0,,,,,7/2/2023,0.01
Andhra Pradesh,Krishna,7/2/2023,2023,0.13,,,,,7/3/2023,1.08
Andhra Pradesh,Krishna,7/3/2023,2023,0.17,,,,,Guntur,3.8
Andhra Pradesh,Kurnool,7/1/2023,2023,0,,,,,7/1/2023,0.06
Andhra Pradesh,Kurnool,7/2/2023,2023,2.32,,,,,7/2/2023,1.23
Andhra Pradesh,Kurnool,7/3/2023,2023,8.3,,,,,7/3/2023,2.51
Andhra Pradesh,Prakasam,7/1/2023,2023,0,,,,,Krishna,0.3
Andhra Pradesh,Prakasam,7/2/2023,2023,0.14,,,,,7/1/2023,0
Andhra Pradesh,Prakasam,7/3/2023,2023,1.78,,,,,7/2/2023,0.13
Andhra Pradesh,SPSR Nellore,7/1/2023,2023,0.04,,,,,7/3/2023,0.17
Andhra Pradesh,SPSR Nellore,7/2/2023,2023,1.63,,,,,Kurnool,10.62
Andhra Pradesh,SPSR Nellore,7/3/2023,2023,2.27,,,,,7/1/2023,0
Andhra Pradesh,Srikakulam,7/1/2023,2023,0,,,,,7/2/2023,2.32
Andhra Pradesh,Srikakulam,7/2/2023,2023,5.05,,,,,7/3/2023,8.3
Andhra Pradesh,Srikakulam,7/3/2023,2023,1,,,,,Prakasam,1.92
Andhra Pradesh,Visakhapatanam,7/1/2023,2023,0.01,,,,,7/1/2023,0
Andhra Pradesh,Visakhapatanam,7/2/2023,2023,1.6,,,,,7/2/2023,0.14
Andhra Pradesh,Visakhapatanam,7/3/2023,2023,5.84,,,,,7/3/2023,1.78
Andhra Pradesh,Vizianagaram,7/1/2023,2023,0,,,,,SPSR Nellore,3.94
Andhra Pradesh,Vizianagaram,7/2/2023,2023,2.31,,,,,7/1/2023,0.04
Andhra Pradesh,Vizianagaram,7/3/2023,2023,6.85,,,,,7/2/2023,1.63
Andhra Pradesh,West Godavari,7/1/2023,2023,0,,,,,7/3/2023,2.27
Andhra Pradesh,West Godavari,7/2/2023,2023,0.03,,,,,Srikakulam,6.05
Andhra Pradesh,West Godavari,7/3/2023,2023,0.02,,,,,7/1/2023,0
Andhra Pradesh,Y.S.R.,7/1/2023,2023,0.05,,,,,7/2/2023,5.05
Andhra Pradesh,Y.S.R.,7/2/2023,2023,2.58,,,,,7/3/2023,1
Andhra Pradesh,Y.S.R.,7/3/2023,2023,5.95,,,,,Visakhapatanam,7.45
Arunachal Pradesh,Anjaw,7/1/2023,2023,0.22,,,,,7/1/2023,0.01
Arunachal Pradesh,Anjaw,7/2/2023,2023,0.02,,,,,7/2/2023,1.6
Arunachal Pradesh,Anjaw,7/3/2023,2023,0.18,,,,,7/3/2023,5.84
Arunachal Pradesh,Changlang,7/1/2023,2023,0.15,,,,,Vizianagaram,9.16
Arunachal Pradesh,Changlang,7/2/2023,2023,3.61,,,,,7/1/2023,0
Arunachal Pradesh,Changlang,7/3/2023,2023,4.54,,,,,7/2/2023,2.31
Arunachal Pradesh,Dibang Valley,7/1/2023,2023,1.1,,,,,7/3/2023,6.85
Arunachal Pradesh,Dibang Valley,7/2/2023,2023,0.48,,,,,West Godavari,0.05
Arunachal Pradesh,Dibang Valley,7/3/2023,2023,0.44,,,,,7/1/2023,0
Arunachal Pradesh,East Kameng,7/1/2023,2023,2.84,,,,,7/2/2023,0.03
Arunachal Pradesh,East Kameng,7/2/2023,2023,2.17,,,,,7/3/2023,0.02
Arunachal Pradesh,East Kameng,7/3/2023,2023,2.96,,,,,Y.S.R.,8.58
Arunachal Pradesh,East Siang,7/1/2023,2023,13.19,,,,,7/1/2023,0.05
Arunachal Pradesh,East Siang,7/2/2023,2023,6.47,,,,,7/2/2023,2.58
Arunachal Pradesh,East Siang,7/3/2023,2023,3.63,,,,,7/3/2023,5.95
Arunachal Pradesh,Kamle,7/1/2023,2023,3.05,,,,,Arunachal Pradesh,280.54
Arunachal Pradesh,Kamle,7/2/2023,2023,4.34,,,,,Anjaw,0.42
Arunachal Pradesh,Kamle,7/3/2023,2023,3.69,,,,,7/1/2023,0.22
Arunachal Pradesh,Kra Daadi,7/1/2023,2023,1.09,,,,,7/2/2023,0.02
Arunachal Pradesh,Kra Daadi,7/2/2023,2023,1.17,,,,,7/3/2023,0.18
Arunachal Pradesh,Kra Daadi,7/3/2023,2023,0.28,,,,,Changlang,8.3
Arunachal Pradesh,Kurung Kumey,7/1/2023,2023,0.24,,,,,7/1/2023,0.15
Arunachal Pradesh,Kurung Kumey,7/2/2023,2023,1.83,,,,,7/2/2023,3.61
Arunachal Pradesh,Kurung Kumey,7/3/2023,2023,0.07,,,,,7/3/2023,4.54
Arunachal Pradesh,Leparada,7/1/2023,2023,7.1,,,,,Dibang Valley,2.02
Arunachal Pradesh,Leparada,7/2/2023,2023,5.75,,,,,7/1/2023,1.1
Arunachal Pradesh,Leparada,7/3/2023,2023,19.81,,,,,7/2/2023,0.48
Arunachal Pradesh,Lohit,7/1/2023,2023,2.81,,,,,7/3/2023,0.44
Arunachal Pradesh,Lohit,7/2/2023,2023,0.68,,,,,East Kameng,7.97
Arunachal Pradesh,Lohit,7/3/2023,2023,4.52,,,,,7/1/2023,2.84
Arunachal Pradesh,Longding,7/1/2023,2023,6.97,,,,,7/2/2023,2.17
Arunachal Pradesh,Longding,7/2/2023,2023,10.41,,,,,7/3/2023,2.96
Arunachal Pradesh,Longding,7/3/2023,2023,1.41,,,,,East Siang,23.29
Arunachal Pradesh,Lower Dibang Valley,7/1/2023,2023,8.75,,,,,7/1/2023,13.19
Arunachal Pradesh,Lower Dibang Valley,7/2/2023,2023,1.54,,,,,7/2/2023,6.47
Arunachal Pradesh,Lower Dibang Valley,7/3/2023,2023,5.52,,,,,7/3/2023,3.63
Arunachal Pradesh,Lower Siang,7/1/2023,2023,1.99,,,,,Kamle,11.08
Arunachal Pradesh,Lower Siang,7/2/2023,2023,4.73,,,,,7/1/2023,3.05
Arunachal Pradesh,Lower Siang,7/3/2023,2023,6.43,,,,,7/2/2023,4.34
Arunachal Pradesh,Lower Subansiri,7/1/2023,2023,1.12,,,,,7/3/2023,3.69
Arunachal Pradesh,Lower Subansiri,7/2/2023,2023,2.92,,,,,Kra Daadi,2.54
Arunachal Pradesh,Lower Subansiri,7/3/2023,2023,8.96,,,,,7/1/2023,1.09
Arunachal Pradesh,Namsai,7/1/2023,2023,2.48,,,,,7/2/2023,1.17
Arunachal Pradesh,Namsai,7/2/2023,2023,1.41,,,,,7/3/2023,0.28
Arunachal Pradesh,Namsai,7/3/2023,2023,5.41,,,,,Kurung Kumey,2.14
Arunachal Pradesh,Pakke Kessang,7/1/2023,2023,7.57,,,,,7/1/2023,0.24
Arunachal Pradesh,Pakke Kessang,7/2/2023,2023,11.6,,,,,7/2/2023,1.83
Arunachal Pradesh,Pakke Kessang,7/3/2023,2023,16.86,,,,,7/3/2023,0.07
Arunachal Pradesh,Papum Pare,7/1/2023,2023,2.93,,,,,Leparada,32.66
Arunachal Pradesh,Papum Pare,7/2/2023,2023,7.07,,,,,7/1/2023,7.1
Arunachal Pradesh,Papum Pare,7/3/2023,2023,5.49,,,,,7/2/2023,5.75
Arunachal Pradesh,Shi Yomi,7/1/2023,2023,0,,,,,7/3/2023,19.81
Arunachal Pradesh,Shi Yomi,7/2/2023,2023,0.22,,,,,Lohit,8.01
Arunachal Pradesh,Shi Yomi,7/3/2023,2023,0.27,,,,,7/1/2023,2.81
Arunachal Pradesh,Siang,7/1/2023,2023,2.02,,,,,7/2/2023,0.68
Arunachal Pradesh,Siang,7/2/2023,2023,1.06,,,,,7/3/2023,4.52
Arunachal Pradesh,Siang,7/3/2023,2023,1.72,,,,,Longding,18.79
Arunachal Pradesh,Tawang,7/1/2023,2023,0.1,,,,,7/1/2023,6.97
Arunachal Pradesh,Tawang,7/2/2023,2023,0.71,,,,,7/2/2023,10.41
Arunachal Pradesh,Tawang,7/3/2023,2023,0.44,,,,,7/3/2023,1.41
Arunachal Pradesh,Tirap,7/1/2023,2023,2.08,,,,,Lower Dibang Valley,15.81
Arunachal Pradesh,Tirap,7/2/2023,2023,10.26,,,,,7/1/2023,8.75
Arunachal Pradesh,Tirap,7/3/2023,2023,6.58,,,,,7/2/2023,1.54
Arunachal Pradesh,Upper Siang,7/1/2023,2023,5.89,,,,,7/3/2023,5.52
Arunachal Pradesh,Upper Siang,7/2/2023,2023,3.99,,,,,Lower Siang,13.15
Arunachal Pradesh,Upper Siang,7/3/2023,2023,3.47,,,,,7/1/2023,1.99
Arunachal Pradesh,Upper Subansiri,7/1/2023,2023,0.3,,,,,7/2/2023,4.73
Arunachal Pradesh,Upper Subansiri,7/2/2023,2023,1.88,,,,,7/3/2023,6.43
Arunachal Pradesh,Upper Subansiri,7/3/2023,2023,1.11,,,,,Lower Subansiri,13
Arunachal Pradesh,West Kameng,7/1/2023,2023,1.28,,,,,7/1/2023,1.12
Arunachal Pradesh,West Kameng,7/2/2023,2023,2.41,,,,,7/2/2023,2.92
Arunachal Pradesh,West Kameng,7/3/2023,2023,1.36,,,,,7/3/2023,8.96
Arunachal Pradesh,West Siang,7/1/2023,2023,3.22,,,,,Namsai,9.3
Arunachal Pradesh,West Siang,7/2/2023,2023,1.67,,,,,7/1/2023,2.48
Arunachal Pradesh,West Siang,7/3/2023,2023,8.5,,,,,7/2/2023,1.41
Assam,Baksa,7/1/2023,2023,11.66,,,,,7/3/2023,5.41
Assam,Baksa,7/2/2023,2023,39.01,,,,,Pakke Kessang,36.03
Assam,Baksa,7/3/2023,2023,21.99,,,,,7/1/2023,7.57
Assam,Barpeta,7/1/2023,2023,47.93,,,,,7/2/2023,11.6
Assam,Barpeta,7/2/2023,2023,20.21,,,,,7/3/2023,16.86
Assam,Barpeta,7/3/2023,2023,18.32,,,,,Papum Pare,15.49
Assam,Biswanath,7/1/2023,2023,6.24,,,,,7/1/2023,2.93
Assam,Biswanath,7/2/2023,2023,4.17,,,,,7/2/2023,7.07
Assam,Biswanath,7/3/2023,2023,2.45,,,,,7/3/2023,5.49
Assam,Bongaigaon,7/1/2023,2023,31.84,,,,,Shi Yomi,0.49
Assam,Bongaigaon,7/2/2023,2023,22.74,,,,,7/1/2023,0
Assam,Bongaigaon,7/3/2023,2023,16.68,,,,,7/2/2023,0.22
Assam,Cachar,7/1/2023,2023,16.19,,,,,7/3/2023,0.27
Assam,Cachar,7/2/2023,2023,7.55,,,,,Siang,4.8
Assam,Cachar,7/3/2023,2023,6.57,,,,,7/1/2023,2.02
Assam,Charaideo,7/1/2023,2023,18.31,,,,,7/2/2023,1.06
Assam,Charaideo,7/2/2023,2023,12.63,,,,,7/3/2023,1.72
Assam,Charaideo,7/3/2023,2023,9.22,,,,,Tawang,1.25
Assam,Chirang,7/1/2023,2023,21.72,,,,,7/1/2023,0.1
Assam,Chirang,7/2/2023,2023,46.44,,,,,7/2/2023,0.71
Assam,Chirang,7/3/2023,2023,34.09,,,,,7/3/2023,0.44
Assam,Darrang,7/1/2023,2023,3.69,,,,,Tirap,18.92
Assam,Darrang,7/2/2023,2023,3.36,,,,,7/1/2023,2.08
Assam,Darrang,7/3/2023,2023,4.38,,,,,7/2/2023,10.26
Assam,Dhemaji,7/1/2023,2023,6.33,,,,,7/3/2023,6.58
Assam,Dhemaji,7/2/2023,2023,21.78,,,,,Upper Siang,13.35
Assam,Dhemaji,7/3/2023,2023,23.93,,,,,7/1/2023,5.89
Assam,Dhubri,7/1/2023,2023,35.71,,,,,7/2/2023,3.99
Assam,Dhubri,7/2/2023,2023,62.32,,,,,7/3/2023,3.47
Assam,Dhubri,7/3/2023,2023,14.39,,,,,Upper Subansiri,3.29
Assam,Dibrugarh,7/1/2023,2023,18.87,,,,,7/1/2023,0.3
Assam,Dibrugarh,7/2/2023,2023,14.71,,,,,7/2/2023,1.88
Assam,Dibrugarh,7/3/2023,2023,9.75,,,,,7/3/2023,1.11
Assam,Dima Hasao,7/1/2023,2023,3.1,,,,,West Kameng,5.05
Assam,Dima Hasao,7/2/2023,2023,3.22,,,,,7/1/2023,1.28
Assam,Dima Hasao,7/3/2023,2023,4.03,,,,,7/2/2023,2.41
Assam,Goalpara,7/1/2023,2023,32.01,,,,,7/3/2023,1.36
Assam,Goalpara,7/2/2023,2023,20.51,,,,,West Siang,13.39
Assam,Goalpara,7/3/2023,2023,8.06,,,,,7/1/2023,3.22
Assam,Golaghat,7/1/2023,2023,4.87,,,,,7/2/2023,1.67
Assam,Golaghat,7/2/2023,2023,0.95,,,,,7/3/2023,8.5
Assam,Golaghat,7/3/2023,2023,2.02,,,,,Assam,1313.71
Assam,Hailakandi,7/1/2023,2023,26.32,,,,,Baksa,72.66
Assam,Hailakandi,7/2/2023,2023,9.45,,,,,7/1/2023,11.66
Assam,Hailakandi,7/3/2023,2023,10.64,,,,,7/2/2023,39.01
Assam,Hojai,7/1/2023,2023,11.25,,,,,7/3/2023,21.99
Assam,Hojai,7/2/2023,2023,3.66,,,,,Barpeta,86.46
Assam,Hojai,7/3/2023,2023,2.47,,,,,7/1/2023,47.93
Assam,Jorhat,7/1/2023,2023,2.98,,,,,7/2/2023,20.21
Assam,Jorhat,7/2/2023,2023,0.73,,,,,7/3/2023,18.32
Assam,Jorhat,7/3/2023,2023,2.84,,,,,Biswanath,12.86
Assam,Kamrup,7/1/2023,2023,4.92,,,,,7/1/2023,6.24
Assam,Kamrup,7/2/2023,2023,8.91,,,,,7/2/2023,4.17
Assam,Kamrup,7/3/2023,2023,7.01,,,,,7/3/2023,2.45
Assam,Kamrup Metro,7/1/2023,2023,5.23,,,,,Bongaigaon,71.26
Assam,Kamrup Metro,7/2/2023,2023,11.29,,,,,7/1/2023,31.84
Assam,Kamrup Metro,7/3/2023,2023,4.71,,,,,7/2/2023,22.74
Assam,Karbi Anglong,7/1/2023,2023,1.56,,,,,7/3/2023,16.68
Assam,Karbi Anglong,7/2/2023,2023,1.05,,,,,Cachar,30.31
Assam,Karbi Anglong,7/3/2023,2023,1.12,,,,,7/1/2023,16.19
Assam,Karimganj,7/1/2023,2023,18.13,,,,,7/2/2023,7.55
Assam,Karimganj,7/2/2023,2023,19.76,,,,,7/3/2023,6.57
Assam,Karimganj,7/3/2023,2023,15.17,,,,,Charaideo,40.16
Assam,Kokrajhar,7/1/2023,2023,28.41,,,,,7/1/2023,18.31
Assam,Kokrajhar,7/2/2023,2023,52.3,,,,,7/2/2023,12.63
Assam,Kokrajhar,7/3/2023,2023,29.9,,,,,7/3/2023,9.22
Assam,Lakhimpur,7/1/2023,2023,8.28,,,,,Chirang,102.25
Assam,Lakhimpur,7/2/2023,2023,9.9,,,,,7/1/2023,21.72
Assam,Lakhimpur,7/3/2023,2023,10.24,,,,,7/2/2023,46.44
Assam,Majuli,7/1/2023,2023,4.81,,,,,7/3/2023,34.09
Assam,Majuli,7/2/2023,2023,9.43,,,,,Darrang,11.43
Assam,Majuli,7/3/2023,2023,1.36,,,,,7/1/2023,3.69
Assam,Marigaon,7/1/2023,2023,11.29,,,,,7/2/2023,3.36
Assam,Marigaon,7/2/2023,2023,9.67,,,,,7/3/2023,4.38
Assam,Marigaon,7/3/2023,2023,1.62,,,,,Dhemaji,52.04
Assam,Nagaon,7/1/2023,2023,18.85,,,,,7/1/2023,6.33
Assam,Nagaon,7/2/2023,2023,3.38,,,,,7/2/2023,21.78
Assam,Nagaon,7/3/2023,2023,4.13,,,,,7/3/2023,23.93
Assam,Nalbari,7/1/2023,2023,8.28,,,,,Dhubri,112.42
Assam,Nalbari,7/2/2023,2023,6.81,,,,,7/1/2023,35.71
Assam,Nalbari,7/3/2023,2023,15.03,,,,,7/2/2023,62.32
Assam,Sivasagar,7/1/2023,2023,14.83,,,,,7/3/2023,14.39
Assam,Sivasagar,7/2/2023,2023,3.08,,,,,Dibrugarh,43.33
Assam,Sivasagar,7/3/2023,2023,12.29,,,,,7/1/2023,18.87
Assam,Sonitpur,7/1/2023,2023,4.85,,,,,7/2/2023,14.71
Assam,Sonitpur,7/2/2023,2023,10.4,,,,,7/3/2023,9.75
Assam,Sonitpur,7/3/2023,2023,15.86,,,,,Dima Hasao,10.35
Assam,South Salmara Mancachar,7/1/2023,2023,33.26,,,,,7/1/2023,3.1
Assam,South Salmara Mancachar,7/2/2023,2023,3.86,,,,,7/2/2023,3.22
Assam,South Salmara Mancachar,7/3/2023,2023,5,,,,,7/3/2023,4.03
Assam,Tinsukia,7/1/2023,2023,8.86,,,,,Goalpara,60.58
Assam,Tinsukia,7/2/2023,2023,9.81,,,,,7/1/2023,32.01
Assam,Tinsukia,7/3/2023,2023,7.12,,,,,7/2/2023,20.51
Assam,Udalguri,7/1/2023,2023,0.66,,,,,7/3/2023,8.06
Assam,Udalguri,7/2/2023,2023,17.08,,,,,Golaghat,7.84
Assam,Udalguri,7/3/2023,2023,5.47,,,,,7/1/2023,4.87
Assam,West Karbi Anglong,7/1/2023,2023,7.19,,,,,7/2/2023,0.95
Assam,West Karbi Anglong,7/2/2023,2023,31.91,,,,,7/3/2023,2.02
Assam,West Karbi Anglong,7/3/2023,2023,5.34,,,,,Hailakandi,46.41
Bihar,Araria,7/1/2023,2023,58.81,,,,,7/1/2023,26.32
Bihar,Araria,7/2/2023,2023,1.92,,,,,7/2/2023,9.45
Bihar,Araria,7/3/2023,2023,6.39,,,,,7/3/2023,10.64
Bihar,Arwal,7/1/2023,2023,42.94,,,,,Hojai,17.38
Bihar,Arwal,7/2/2023,2023,43.67,,,,,7/1/2023,11.25
Bihar,Arwal,7/3/2023,2023,17.46,,,,,7/2/2023,3.66
Bihar,Aurangabad,7/1/2023,2023,66.62,,,,,7/3/2023,2.47
Bihar,Aurangabad,7/2/2023,2023,44.78,,,,,Jorhat,6.55
Bihar,Aurangabad,7/3/2023,2023,15.62,,,,,7/1/2023,2.98
Bihar,Banka,7/1/2023,2023,3.17,,,,,7/2/2023,0.73
Bihar,Banka,7/2/2023,2023,6.08,,,,,7/3/2023,2.84
Bihar,Banka,7/3/2023,2023,65.84,,,,,Kamrup,20.84
Bihar,Begusarai,7/1/2023,2023,40.91,,,,,7/1/2023,4.92
Bihar,Begusarai,7/2/2023,2023,9.81,,,,,7/2/2023,8.91
Bihar,Begusarai,7/3/2023,2023,26.02,,,,,7/3/2023,7.01
Bihar,Bhagalpur,7/1/2023,2023,16.19,,,,,Kamrup Metro,21.23
Bihar,Bhagalpur,7/2/2023,2023,19.32,,,,,7/1/2023,5.23
Bihar,Bhagalpur,7/3/2023,2023,33.63,,,,,7/2/2023,11.29
Bihar,Bhojpur,7/1/2023,2023,33.14,,,,,7/3/2023,4.71
Bihar,Bhojpur,7/2/2023,2023,31.85,,,,,Karbi Anglong,3.73
Bihar,Bhojpur,7/3/2023,2023,16.32,,,,,7/1/2023,1.56
Bihar,Buxar,7/1/2023,2023,47.13,,,,,7/2/2023,1.05
Bihar,Buxar,7/2/2023,2023,43.16,,,,,7/3/2023,1.12
Bihar,Buxar,7/3/2023,2023,21.39,,,,,Karimganj,53.06
Bihar,Darbhanga,7/1/2023,2023,15.35,,,,,7/1/2023,18.13
Bihar,Darbhanga,7/2/2023,2023,55.56,,,,,7/2/2023,19.76
Bihar,Darbhanga,7/3/2023,2023,10.72,,,,,7/3/2023,15.17
Bihar,Gaya,7/1/2023,2023,34.29,,,,,Kokrajhar,110.61
Bihar,Gaya,7/2/2023,2023,27.72,,,,,7/1/2023,28.41
Bihar,Gaya,7/3/2023,2023,35.81,,,,,7/2/2023,52.3
Bihar,Gopalganj,7/1/2023,2023,28.59,,,,,7/3/2023,29.9
Bihar,Gopalganj,7/2/2023,2023,31.71,,,,,Lakhimpur,28.42
Bihar,Gopalganj,7/3/2023,2023,21.65,,,,,7/1/2023,8.28
Bihar,Jamui,7/1/2023,2023,8.13,,,,,7/2/2023,9.9
Bihar,Jamui,7/2/2023,2023,6.85,,,,,7/3/2023,10.24
Bihar,Jamui,7/3/2023,2023,58.2,,,,,Majuli,15.6
Bihar,Jehanabad,7/1/2023,2023,36.76,,,,,7/1/2023,4.81
Bihar,Jehanabad,7/2/2023,2023,36.34,,,,,7/2/2023,9.43
Bihar,Jehanabad,7/3/2023,2023,14.77,,,,,7/3/2023,1.36
Bihar,Kaimur (Bhabua),7/1/2023,2023,26.39,,,,,Marigaon,22.58
Bihar,Kaimur (Bhabua),7/2/2023,2023,16.65,,,,,7/1/2023,11.29
Bihar,Kaimur (Bhabua),7/3/2023,2023,4.49,,,,,7/2/2023,9.67
Bihar,Katihar,7/1/2023,2023,26.8,,,,,7/3/2023,1.62
Bihar,Katihar,7/2/2023,2023,19.84,,,,,Nagaon,26.36
Bihar,Katihar,7/3/2023,2023,33.95,,,,,7/1/2023,18.85
Bihar,Khagaria,7/1/2023,2023,14.01,,,,,7/2/2023,3.38
Bihar,Khagaria,7/2/2023,2023,10.04,,,,,7/3/2023,4.13
Bihar,Khagaria,7/3/2023,2023,25.07,,,,,Nalbari,30.12
Bihar,Kishanganj,7/1/2023,2023,9.64,,,,,7/1/2023,8.28
Bihar,Kishanganj,7/2/2023,2023,0.37,,,,,7/2/2023,6.81
Bihar,Kishanganj,7/3/2023,2023,25,,,,,7/3/2023,15.03
Bihar,Lakhisarai,7/1/2023,2023,25.93,,,,,Sivasagar,30.2
Bihar,Lakhisarai,7/2/2023,2023,18.12,,,,,7/1/2023,14.83
Bihar,Lakhisarai,7/3/2023,2023,30.03,,,,,7/2/2023,3.08
Bihar,Madhepura,7/1/2023,2023,8.78,,,,,7/3/2023,12.29
Bihar,Madhepura,7/2/2023,2023,17.52,,,,,Sonitpur,31.11
Bihar,Madhepura,7/3/2023,2023,16.38,,,,,7/1/2023,4.85
Bihar,Madhubani,7/1/2023,2023,6.33,,,,,7/2/2023,10.4
Bihar,Madhubani,7/2/2023,2023,72.94,,,,,7/3/2023,15.86
Bihar,Madhubani,7/3/2023,2023,9,,,,,South Salmara Mancachar,42.12
Bihar,Munger,7/1/2023,2023,11.46,,,,,7/1/2023,33.26
Bihar,Munger,7/2/2023,2023,6.05,,,,,7/2/2023,3.86
Bihar,Munger,7/3/2023,2023,20.93,,,,,7/3/2023,5
Bihar,Muzaffarpur,7/1/2023,2023,29.88,,,,,Tinsukia,25.79
Bihar,Muzaffarpur,7/2/2023,2023,21.83,,,,,7/1/2023,8.86
Bihar,Muzaffarpur,7/3/2023,2023,3.31,,,,,7/2/2023,9.81
Bihar,Nalanda,7/1/2023,2023,46.89,,,,,7/3/2023,7.12
Bihar,Nalanda,7/2/2023,2023,8.22,,,,,Udalguri,23.21
Bihar,Nalanda,7/3/2023,2023,15.48,,,,,7/1/2023,0.66
Bihar,Nawada,7/1/2023,2023,16.19,,,,,7/2/2023,17.08
Bihar,Nawada,7/2/2023,2023,14.18,,,,,7/3/2023,5.47
Bihar,Nawada,7/3/2023,2023,46.37,,,,,West Karbi Anglong,44.44
Bihar,Pashchim Champaran,7/1/2023,2023,18.52,,,,,7/1/2023,7.19
Bihar,Pashchim Champaran,7/2/2023,2023,16.93,,,,,7/2/2023,31.91
Bihar,Pashchim Champaran,7/3/2023,2023,10.43,,,,,7/3/2023,5.34
Bihar,Patna,7/1/2023,2023,26.14,,,,,Bihar,2592.71
Bihar,Patna,7/2/2023,2023,24.81,,,,,Araria,67.12
Bihar,Patna,7/3/2023,2023,18.05,,,,,7/1/2023,58.81
Bihar,Purbi Champaran,7/1/2023,2023,22.18,,,,,7/2/2023,1.92
Bihar,Purbi Champaran,7/2/2023,2023,26.28,,,,,7/3/2023,6.39
Bihar,Purbi Champaran,7/3/2023,2023,2.37,,,,,Arwal,104.07
Bihar,Purnia,7/1/2023,2023,14.51,,,,,7/1/2023,42.94
Bihar,Purnia,7/2/2023,2023,7.77,,,,,7/2/2023,43.67
Bihar,Purnia,7/3/2023,2023,31.58,,,,,7/3/2023,17.46
Bihar,Rohtas,7/1/2023,2023,45.23,,,,,Aurangabad,127.02
Bihar,Rohtas,7/2/2023,2023,40.13,,,,,7/1/2023,66.62
Bihar,Rohtas,7/3/2023,2023,14.18,,,,,7/2/2023,44.78
Bihar,Saharsa,7/1/2023,2023,6.03,,,,,7/3/2023,15.62
Bihar,Saharsa,7/2/2023,2023,21.84,,,,,Banka,75.09
Bihar,Saharsa,7/3/2023,2023,10.31,,,,,7/1/2023,3.17
Bihar,Samastipur,7/1/2023,2023,19.98,,,,,7/2/2023,6.08
Bihar,Samastipur,7/2/2023,2023,19.22,,,,,7/3/2023,65.84
Bihar,Samastipur,7/3/2023,2023,14.98,,,,,Begusarai,76.74
Bihar,Saran,7/1/2023,2023,24.79,,,,,7/1/2023,40.91
Bihar,Saran,7/2/2023,2023,30.36,,,,,7/2/2023,9.81
Bihar,Saran,7/3/2023,2023,7.93,,,,,7/3/2023,26.02
Bihar,Sheikhpura,7/1/2023,2023,31.84,,,,,Bhagalpur,69.14
Bihar,Sheikhpura,7/2/2023,2023,10.37,,,,,7/1/2023,16.19
Bihar,Sheikhpura,7/3/2023,2023,25.18,,,,,7/2/2023,19.32
Bihar,Sheohar,7/1/2023,2023,6.43,,,,,7/3/2023,33.63
Bihar,Sheohar,7/2/2023,2023,2.49,,,,,Bhojpur,81.31
Bihar,Sheohar,7/3/2023,2023,0.05,,,,,7/1/2023,33.14
Bihar,Sitamarhi,7/1/2023,2023,10.52,,,,,7/2/2023,31.85
Bihar,Sitamarhi,7/2/2023,2023,20.56,,,,,7/3/2023,16.32
Bihar,Sitamarhi,7/3/2023,2023,9.25,,,,,Buxar,111.68
Bihar,Siwan,7/1/2023,2023,16.07,,,,,7/1/2023,47.13
Bihar,Siwan,7/2/2023,2023,77.68,,,,,7/2/2023,43.16
Bihar,Siwan,7/3/2023,2023,19.28,,,,,7/3/2023,21.39
Bihar,Supaul,7/1/2023,2023,5.73,,,,,Darbhanga,81.63
Bihar,Supaul,7/2/2023,2023,26.25,,,,,7/1/2023,15.35
Bihar,Supaul,7/3/2023,2023,13.03,,,,,7/2/2023,55.56
Bihar,Vaishali,7/1/2023,2023,19.6,,,,,7/3/2023,10.72
Bihar,Vaishali,7/2/2023,2023,26.79,,,,,Gaya,97.82
Bihar,Vaishali,7/3/2023,2023,4.35,,,,,7/1/2023,34.29
Chandigarh,Chandigarh,7/1/2023,2023,12.87,,,,,7/2/2023,27.72
Chandigarh,Chandigarh,7/2/2023,2023,13.73,,,,,7/3/2023,35.81
Chandigarh,Chandigarh,7/3/2023,2023,1.36,,,,,Gopalganj,81.95
Chhattisgarh,Balod,7/1/2023,2023,0.1,,,,,7/1/2023,28.59
Chhattisgarh,Balod,7/2/2023,2023,0,,,,,7/2/2023,31.71
